TIENDA_ID,VENTA_TOTAL,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,Meta_venta,Above_Goal,Percentage_of_Goal,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clásico,SEGMENTO_MAESTRO_DESC_Hogar Reunión,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Técnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR
802,7.691656386666668,2,2.0,0.0,0,0,25.9898,-98.1002,4.8,1,160.2428413888889,True,False,False,False,False,False,True,False,False,False,False,False,False,True
803,5.395166636842106,2,2.0,0.0,0,0,25.9872,-98.1074,4.8,1,112.39930493421056,True,False,False,False,False,False,False,True,False,False,False,False,False,True
805,8.29396086,2,2.0,0.0,0,0,26.0835,-98.33,4.9,1,169.26450734693876,False,True,False,False,False,False,True,False,False,False,True,False,False,False
806,8.809308980952382,2,3.0,0.0,0,0,26.069,-98.2719,4.8,1,183.527270436508,True,False,False,False,False,True,False,False,False,False,False,False,False,True
807,10.99428092857143,2,3.0,0.0,0,0,26.07896,-98.33792,4.9,1,224.3730801749271,False,True,False,False,False,False,True,False,False,False,True,False,False,False
808,6.363265515384616,2,2.0,0.0,0,0,26.02103,-98.27533,4.8,1,132.56803157051286,True,False,False,False,False,False,True,False,False,False,False,False,False,True
809,7.505060126666668,2,2.0,0.0,0,0,26.03188,-98.34141,4.9,1,153.1644923809524,False,True,False,False,False,False,True,False,False,False,True,False,False,False
839,8.61396904,2,2.0,0.0,0,0,26.08506,-98.27164,4.2,1,205.09450095238097,False,False,True,False,False,False,False,True,False,False,False,False,True,False
811,6.997725905555557,2,3.0,0.0,0,0,26.0562,-98.3151,4.9,1,142.8107327664399,False,True,False,False,False,True,False,False,False,False,True,False,False,False
813,9.88409359,2,2.0,0.0,0,0,25.992,-98.114,4.9,1,201.71619571428573,False,True,False,False,False,False,True,False,False,False,False,False,False,True
816,5.291887270000001,2,3.0,0.0,0,0,26.09528,-98.28297,4.9,1,107.99769938775512,False,True,False,False,False,False,True,False,False,False,True,False,False,False
817,8.455331542857143,2,2.0,0.0,0,0,26.08866,-98.27988,5.16,1,163.86301439645626,False,False,False,True,False,False,False,True,False,False,False,False,True,False
819,6.340248763636364,2,2.0,0.0,0,0,26.0669,-98.39358,4.8,1,132.08851590909092,True,False,False,False,False,False,True,False,False,False,True,False,False,False
822,7.025830742857144,2,2.0,0.0,0,0,25.98347,-98.11129,4.8,1,146.37147380952385,True,False,False,False,False,False,True,False,False,False,False,False,False,True
835,5.226300658333334,2,2.0,0.0,0,0,26.01647,-98.25479,4.9,1,106.65919710884351,False,True,False,False,False,False,True,False,False,False,True,False,False,False
999,7.884044255000001,2,2.0,102.75,11,4,26.02147,-98.28373,5.16,1,152.7915553294574,False,False,False,True,True,False,False,False,False,False,False,False,True,False
988,15.07937017777778,2,2.0,101.82,12,10,26.03533,-98.29644,4.9,1,307.7422485260771,False,True,False,False,False,False,True,False,False,False,False,False,False,True
989,12.59328924,2,2.0,101.82,12,10,26.0434,-98.32001,4.9,1,257.0059028571428,False,True,False,False,False,False,True,False,False,False,True,False,False,False
991,8.592492635000001,2,2.0,116.98,13,10,26.01263,-98.24741,4.9,1,175.35699255102045,False,True,False,False,True,False,False,False,False,False,False,True,False,False
992,7.48174802,2,2.0,100.41,12,10,26.10101,-98.31804,4.8,1,155.86975041666668,True,False,False,False,False,False,True,False,False,False,False,True,False,False
993,11.74521646,2,3.0,113.73,12,10,26.06883,-98.3598,4.9,1,239.6982951020408,False,True,False,False,False,False,True,False,False,False,True,False,False,False
994,12.778310473684211,2,2.0,113.73,12,7,26.08696,-98.33805,4.9,1,260.7818464017186,False,True,False,False,False,False,True,False,False,False,True,False,False,False
995,7.192339223809524,2,2.0,106.6,12,10,26.03482,-98.40996,4.8,1,149.84040049603175,True,False,False,False,False,False,True,False,False,False,False,True,False,False
996,11.857186755,2,2.0,107.85,12,7,25.98884,-98.27356,4.9,1,241.9834031632653,False,True,False,False,False,False,True,False,False,False,True,False,False,False
997,16.329551295,2,2.0,101.82,12,11,25.99333,-98.27173,4.9,1,333.256148877551,False,True,False,False,False,False,True,False,False,False,True,False,False,False
998,10.917189485,2,3.5,107.85,12,12,26.07585,-98.26928,4.9,1,222.79978540816325,False,True,False,False,False,False,True,False,False,False,False,False,False,True
987,7.7079187380952385,2,2.0,110.0,10,12,26.06031,-98.32753,4.9,1,157.30446404275995,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1001,10.302307445,2,2.0,101.82,12,10,26.01288,-98.26235,4.9,1,210.2511723469388,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1002,18.303920785000003,2,2.0,116.9,10,11,26.0228,-98.28886,4.9,1,373.5494037755102,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1003,10.599735725,2,2.0,112.0,12,8,25.9956,-98.2471,4.9,1,216.32113724489795,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1004,10.7272302,2,2.0,93.52,12,9,26.09947,-98.32143,4.9,1,218.92306530612245,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1005,12.157024985,2,2.0,98.2,12,5,26.06356,-98.31124,4.9,1,248.1025507142857,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1006,13.746788690000002,2,2.0,116.9,13,14,26.02128,-98.25349,4.9,1,280.54670795918366,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1007,14.041293075000002,2,2.0,114.41,12,10,25.98434,-98.20065,4.9,1,286.55700153061224,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1008,17.911138010000002,2,2.0,98.8,12,10,26.08637,-98.32248,4.9,1,365.53342877551023,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1009,9.640097205263158,2,2.0,103.4,12,5,26.0701,-98.30796,4.9,1,196.7366776584318,False,True,False,False,False,False,True,False,False,False,False,False,False,True
976,7.643214610000001,2,2.0,113.0,10,10,26.0948,-98.30479,4.9,1,155.98397163265307,False,True,False,False,False,False,True,False,False,False,False,False,False,True
965,17.25727783,2,3.0,98.0,10,10,25.98342,-98.10511,4.9,1,352.1893434693877,False,True,False,False,False,False,True,False,False,False,True,False,False,False
966,15.757293625000004,2,2.0,112.0,10,10,26.02126,-98.27927,4.9,1,321.5774209183673,False,True,False,False,False,False,True,False,False,False,True,False,False,False
967,11.49316979,2,2.0,129.0,10,12,26.00751,-98.24571,4.9,1,234.55448551020405,False,True,False,False,False,False,True,False,False,False,True,False,False,False
968,8.342871640000002,2,3.0,129.0,9,6,26.02023,-98.22689,4.9,1,170.26268653061229,False,True,False,False,False,False,False,False,True,False,False,True,False,False
969,8.44285018,2,2.0,125.0,10,13,26.07305,-98.2914,5.16,1,163.62112751937983,False,False,False,True,False,True,False,False,False,False,True,False,False,False
971,9.65299294736842,2,2.0,123.0,11,12,26.0366,-98.34031,4.9,1,196.99985606874327,False,True,False,False,False,False,True,False,False,False,True,False,False,False
972,16.56419365,2,2.0,121.0,10,10,26.07018,-98.30235,5.16,1,321.0115048449612,False,False,False,True,False,False,True,False,False,False,False,True,False,False
973,13.01288136,2,2.0,122.0,10,10,26.04916,-98.38596,4.8,1,271.101695,True,False,False,False,False,False,False,False,True,False,False,True,False,False
974,11.91401050526316,2,2.0,113.0,11,12,26.04235,-98.37229,4.9,1,243.1430715359828,False,True,False,False,False,False,True,False,False,False,True,False,False,False
975,12.105790816666667,2,2.0,129.0,10,12,26.0282,-98.28279,4.9,1,247.05695544217687,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1011,13.05958376,2,2.0,112.0,12,11,26.08553,-98.33515,4.9,1,266.5221175510204,False,True,False,False,False,False,True,False,False,False,False,True,False,False
977,15.968504050000002,2,2.0,125.0,10,12,26.03871,-98.28171,5.16,1,309.467132751938,False,False,False,True,False,False,False,False,True,False,False,True,False,False
978,6.86885683,2,2.5,102.98,11,9,26.08548,-98.29332,5.16,1,133.1173804263566,False,False,False,True,False,False,False,False,True,False,False,True,False,False
979,10.450206773684211,2,2.5,115.67,12,10,25.98337,-98.08285,4.9,1,213.2695259935553,False,True,False,False,False,False,True,False,False,False,False,True,False,False
981,17.003603515000002,2,2.0,121.0,10,10,26.05409,-98.35069,4.9,1,347.0123166326531,False,True,False,False,False,False,True,False,False,False,True,False,False,False
982,12.886141040000002,2,3.0,100.0,10,6,26.06513,-98.31539,4.9,1,262.9824702040816,False,True,False,False,False,False,True,False,False,False,True,False,False,False
983,12.447670230000002,2,2.0,117.0,11,12,25.99992,-98.25808,4.9,1,254.03408632653063,False,True,False,False,False,False,True,False,False,False,True,False,False,False
984,13.470023035,2,2.0,116.0,10,8,26.06213,-98.33027,4.9,1,274.89842928571426,False,True,False,False,False,False,True,False,False,False,False,True,False,False
985,8.879737010000001,2,2.0,129.0,11,10,26.02486,-98.24565,4.9,1,181.21912265306125,False,True,False,False,False,False,False,False,True,False,True,False,False,False
986,10.342783635,2,2.0,101.82,12,10,26.01805,-98.26513,4.9,1,211.0772170408163,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1046,12.355993261111111,2,2.0,0.0,0,0,26.09036,-98.28066,4.9,1,252.1631277777778,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1035,16.94908746,2,2.0,123.69,0,11,26.01175,-98.28564,4.9,1,345.89974408163266,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1036,17.12286133,2,2.0,119.65,0,8,26.09085,-98.324,4.9,1,349.4461495918368,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1037,6.65583422,2,2.0,121.67,0,11,25.96746,-98.25733,4.9,1,135.83335142857143,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1038,9.42934785,2,2.0,132.73,0,11,26.05081,-98.40391,4.9,1,192.43567040816328,False,True,False,False,True,False,False,False,False,False,True,False,False,False
1039,12.319026325,2,2.5,114.3,0,7,26.05491,-98.31887,4.9,1,251.40870051020408,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1041,17.36399436,2,3.0,0.0,0,0,25.98343,-98.09802,4.9,1,354.3672318367347,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1042,11.797791189473685,2,2.0,0.0,0,0,25.9756,-98.05814,4.9,1,240.77124876476907,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1043,14.45512906,2,2.0,0.0,0,0,26.05884,-98.34364,4.9,1,295.00263387755103,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1044,6.792417665,2,2.0,0.0,0,0,25.98861,-98.12478,4.8,1,141.50870135416667,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1045,9.97814019,2,2.0,0.0,0,0,25.98755,-98.05539,4.9,1,203.63551408163264,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1034,14.324152536842108,2,3.0,132.73,0,12,26.0852,-98.37643,4.9,1,292.3296436090226,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1047,13.158704885,2,2.0,0.0,0,0,26.07928,-98.29009,4.9,1,268.5449976530612,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1048,14.852974745,2,2.0,0.0,0,0,26.03145,-98.38466,4.9,1,303.1219335714286,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1049,10.739493195,2,2.0,0.0,0,0,26.00607,-98.12218,4.9,1,219.17333051020407,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1051,11.618706985,2,2.0,0.0,0,0,26.03374,-98.29404,4.9,1,237.11646908163263,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1052,11.676201745,2,3.0,0.0,0,0,26.06517,-98.3448,4.8,1,243.25420302083333,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1053,8.67259814117647,2,2.0,0.0,0,0,26.04132,-98.29259,4.9,1,176.99179879951978,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1054,16.111203850000003,2,2.0,0.0,0,0,26.09605,-98.29327,4.9,1,328.80007857142857,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1055,10.418270785,2,2.0,0.0,0,0,26.01132,-98.3814,4.9,1,212.61777112244897,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1056,13.222149015000005,2,2.0,0.0,0,0,26.03571,-98.342,4.9,1,269.8397758163266,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1023,11.863957345,2,3.0,121.67,0,10,26.05529,-98.28269,4.9,1,242.1215784693877,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1012,9.480546145000002,2,2.0,105.2,12,8,26.00514,-98.25797,4.9,1,193.4805335714286,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1013,15.044774933333334,2,2.0,111.04,12,7,26.05979,-98.41287,4.9,1,307.0362231292517,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1014,15.487641950000002,2,2.0,98.8,12,10,26.02676,-98.27125,4.9,1,316.07432551020406,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1015,8.9545487,2,2.0,116.26,13,12,26.02408,-98.39976,4.9,1,182.7458918367347,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1016,14.461958435,2,2.0,116.9,13,13,25.96921,-98.26604,4.9,1,295.1420088775509,False,True,False,False,True,False,False,False,False,False,True,False,False,False
1017,13.497093600000005,2,2.5,116.9,13,11,26.04827,-98.31403,4.9,1,275.45088979591844,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1018,15.930997940000005,2,2.0,112.0,12,10,26.08398,-98.30804,4.9,1,325.12240693877555,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1019,14.090965730000002,2,2.0,122.8,0,11,26.03387,-98.39449,4.9,1,287.5707291836735,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1021,10.173683935,2,2.0,0.0,0,0,25.98395,-98.19187,4.9,1,207.62620275510204,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1022,9.046099394736844,2,2.0,112.0,0,10,26.07911,-98.32554,4.9,1,184.6142733619764,False,True,False,False,False,False,True,False,False,False,True,False,False,False
964,14.694510500000002,2,2.0,96.0,10,10,26.00345,-98.24709,4.8,1,306.1356354166668,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1024,9.597422705,2,3.0,121.61,0,9,25.99884,-98.23915,4.9,1,195.86576948979592,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1025,10.95088805,2,3.0,112.0,0,10,26.04769,-98.40773,4.9,1,223.4875112244898,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1026,8.84703112,2,2.0,115.1,0,10,26.03266,-98.35633,4.9,1,180.55165551020409,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1027,9.309367215,2,2.0,112.25,0,11,26.05567,-98.32805,4.9,1,189.98708602040816,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1028,13.619353335000003,2,2.0,117.5,0,15,26.06235,-98.37929,4.9,1,277.9459864285715,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1029,14.109573700000002,2,2.0,104.95,0,10,26.03387,-98.25722,4.9,1,287.9504836734694,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1031,9.176397555,2,3.0,111.93,0,10,26.40193,-99.03187,4.9,1,187.2734194897959,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1032,12.16541861,2,2.0,112.0,0,11,26.0948,-98.2772,4.9,1,248.2738491836735,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1033,10.87015895,2,2.0,134.13,0,12,26.02971,-98.28762,4.9,1,221.83997857142853,False,True,False,False,False,False,True,False,False,False,True,False,False,False
906,22.8154779,2,1.5,80.4,8,5,26.08238,-98.32488,4.9,1,465.6219979591836,False,True,False,False,False,False,True,False,False,False,True,False,False,False
895,11.845594666666669,2,2.0,127.87,10,10,26.07196,-98.3496,4.9,1,241.7468299319728,False,True,False,False,False,False,True,False,False,False,True,False,False,False
896,10.21700192,2,1.5,88.38,12,10,26.03921,-98.351,4.9,1,208.51024326530612,False,True,False,False,False,False,True,False,False,False,True,False,False,False
897,10.547592265000002,2,2.0,127.0,10,11,26.05115,-98.34874,4.9,1,215.25698500000004,False,True,False,False,False,False,True,False,False,False,True,False,False,False
898,7.36084764,2,2.0,94.0,8,7,26.05933,-98.30631,4.9,1,150.22138040816327,False,True,False,False,False,False,True,False,False,False,False,True,False,False
899,11.205592822222222,2,2.5,98.95,12,12,26.07745,-98.28304,5.16,1,217.1626515934539,False,False,False,True,False,False,False,False,True,False,False,False,False,True
901,14.14036397,2,2.0,96.74,10,10,26.05283,-98.29934,4.9,1,288.57885653061226,False,True,False,False,False,False,True,False,False,False,False,False,False,True
902,7.924418149999999,2,1.5,105.0,10,8,26.06042,-98.31307,4.9,1,161.72281938775507,False,True,False,False,False,False,True,False,False,False,True,False,False,False
903,6.6468885,2,2.0,96.4,9,10,26.06081,-98.29796,5.16,1,128.81566860465117,False,False,False,True,False,False,False,False,True,False,True,False,False,False
904,11.847102345,2,2.0,102.4,9,7,26.18754,-98.46751,4.9,1,241.777598877551,False,True,False,False,False,False,False,False,True,True,False,False,False,False
905,14.10881845,2,1.5,96.4,10,7,26.02988,-98.23728,4.9,1,287.93507040816326,False,True,False,False,False,False,True,False,False,False,True,False,False,False
894,13.21668022,2,2.0,95.08,10,6,26.06298,-98.33505,4.9,1,269.72816775510205,False,True,False,False,False,False,True,False,False,False,True,False,False,False
907,17.187832150000002,2,2.0,104.2,10,10,26.05555,-98.34134,4.9,1,350.7720846938776,False,True,False,False,False,False,True,False,False,False,True,False,False,False
908,10.275235625,2,1.5,105.1,10,13,26.04733,-98.29975,4.9,1,209.6986862244898,False,True,False,False,False,False,True,False,False,False,False,False,False,True
909,6.472386836842106,2,2.0,95.0,7,6,26.05964,-98.30874,4.9,1,132.08952728249196,False,True,False,False,False,False,True,False,False,False,True,False,False,False
911,6.76938198888889,2,1.5,123.4,10,5,26.01801,-98.24324,4.9,1,138.15065283446714,False,True,False,False,False,False,True,False,False,False,True,False,False,False
912,11.698658900000002,2,2.0,108.0,10,8,26.0085,-98.24256,4.9,1,238.74814081632653,False,True,False,False,False,False,True,False,False,False,True,False,False,False
913,16.602041875,2,2.0,98.36,10,10,26.05574,-98.28835,4.9,1,338.81718112244897,False,True,False,False,False,False,True,False,False,False,True,False,False,False
914,12.69440684761905,2,3.0,112.3,10,10,26.04321,-97.95335,5.16,1,246.0156365817645,False,False,False,True,False,False,False,False,True,False,False,True,False,False
915,12.479929094444444,2,2.0,105.74,10,10,26.07616,-98.28808,4.9,1,254.6924304988662,False,True,False,False,False,False,False,False,True,False,False,False,False,True
916,27.780460375,2,2.0,92.0,10,6,26.05247,-97.95191,5.16,1,538.3810150193798,False,False,False,True,False,False,False,False,True,False,True,False,False,False
917,11.366614065,2,2.0,214.2,10,14,26.06344,-98.37474,4.9,1,231.9717156122449,False,True,False,False,False,False,True,False,False,False,True,False,False,False
883,10.24327755,2,2.0,103.3,10,8,26.0646,-98.2845,5.16,1,198.51313081395347,False,False,False,True,False,True,False,False,False,False,False,True,False,False
865,2.25395095,2,2.0,0.0,0,0,26.00448,-98.25235,4.9,0,45.99899897959184,False,True,False,False,False,False,True,False,False,False,True,False,False,False
866,3.81184625,2,2.0,0.0,0,0,26.03853,-98.30021,5.16,0,73.87298934108527,False,False,False,True,False,False,False,False,True,False,False,False,False,True
875,9.248336405,2,2.5,107.7,10,12,26.0857,-98.29232,5.16,1,179.23132567829455,False,False,False,True,False,False,False,False,True,False,False,False,False,True
876,7.252088445000001,2,2.5,126.0,10,10,26.08091,-98.27484,4.9,1,148.001805,False,True,False,False,False,True,False,False,False,False,False,False,False,True
877,11.64951088888889,2,1.5,191.2,10,10,26.03791,-98.36191,5.16,1,225.7657149009475,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2,9.203110275,2,2.0,0.0,0,0,26.04198,-98.3562,4.9,1,187.81857704081636,False,True,False,False,False,False,True,False,False,False,True,False,False,False
879,8.876863622222224,2,2.0,110.0,10,10,26.09214,-98.2756,5.16,1,172.03224074074078,False,False,False,True,False,False,False,True,False,False,False,False,True,False
881,7.651461105,2,3.0,130.0,10,10,26.07699,-98.277,4.9,1,156.1522674489796,False,True,False,False,False,False,False,True,False,False,False,False,False,True
882,12.00778919,2,3.0,110.0,10,10,26.0883,-98.27013,5.16,1,232.70909282945735,False,False,False,True,False,True,False,False,False,False,True,False,False,False
918,13.585446035,2,2.0,111.75,10,10,26.07442,-98.30989,4.9,1,277.2540007142857,False,True,False,False,False,False,True,False,False,False,True,False,False,False
884,10.497140535000002,2,2.0,122.54,8,12,26.0896,-98.27616,4.8,1,218.69042781250005,True,False,False,False,False,False,False,True,False,False,False,False,True,False
885,11.062685,2,3.0,110.15,10,9,25.98226,-98.09069,5.16,1,214.3931201550388,False,False,False,True,False,False,False,True,False,False,False,False,True,False
886,10.615915133333337,2,2.5,94.3,10,9,26.06934,-98.29477,4.8,1,221.1648986111112,True,False,False,False,False,True,False,False,False,False,False,False,False,True
887,6.100683930000001,2,2.0,188.99,0,11,26.05794,-98.29427,5.16,1,118.23030872093024,False,False,False,True,False,False,False,True,False,False,False,False,False,True
888,14.903237370000005,2,2.0,121.0,10,14,26.06334,-98.28745,4.9,1,304.1477014285715,False,True,False,False,False,False,True,False,False,False,False,False,False,True
889,8.95789776,2,2.5,133.0,10,14,26.07191,-98.27563,4.9,1,182.81424,False,True,False,False,False,False,True,False,False,False,True,False,False,False
891,10.982102084210528,2,2.0,113.17,12,6,25.97946,-98.06868,4.9,1,224.1245323308271,False,True,False,False,False,False,True,False,False,False,False,True,False,False
892,12.977157595,2,2.0,110.0,10,10,26.0774,-98.29348,4.9,1,264.8399509183673,False,True,False,False,False,False,True,False,False,False,True,False,False,False
893,6.942307480000001,2,2.5,124.68,10,11,26.08725,-98.30295,4.9,1,141.67974448979592,False,True,False,False,False,False,True,False,False,False,False,False,False,True
953,13.903266325,2,2.0,98.0,10,10,26.08276,-98.28998,4.9,1,283.74012908163263,False,True,False,False,False,False,True,False,False,False,True,False,False,False
942,12.98636763,2,2.0,130.0,12,9,25.9883,-98.11208,5.16,1,251.67379127906975,False,False,False,True,False,False,False,False,True,False,False,True,False,False
943,16.562983765000002,2,2.0,115.0,12,10,26.05403,-98.38253,4.9,1,338.0200768367347,False,True,False,False,False,False,True,False,False,False,True,False,False,False
944,12.377530635,2,2.0,120.0,10,10,25.99662,-98.06202,4.9,1,252.60266602040812,False,True,False,False,False,False,True,False,False,False,True,False,False,False
945,12.608683455,2,2.0,130.0,12,14,25.98966,-98.08214,4.9,1,257.32007051020406,False,True,False,False,False,False,True,False,False,False,True,False,False,False
946,12.282592660000002,2,2.0,146.0,10,12,26.03574,-98.39134,4.9,1,250.66515632653065,False,True,False,False,False,False,True,False,False,False,True,False,False,False
947,6.906391170000001,2,2.0,112.0,10,11,26.0662,-98.267,4.9,1,140.94675857142855,False,True,False,False,False,False,True,False,False,False,True,False,False,False
948,14.526522125000003,2,2.0,117.0,11,11,26.05154,-98.41472,4.9,1,296.4596352040817,False,True,False,False,False,False,True,False,False,False,True,False,False,False
949,7.1429764250000005,2,2.0,107.0,10,10,26.06029,-98.24792,5.16,1,138.42977567829456,False,False,False,True,False,False,True,False,False,False,False,True,False,False
951,10.58252693,2,2.0,130.0,12,6,26.08338,-98.30352,5.16,1,205.0877312015504,False,False,False,True,False,False,False,True,False,False,False,False,True,False
952,11.034626672222224,2,2.0,130.0,10,10,26.04772,-98.30035,5.16,1,213.84935411283385,False,False,False,True,False,False,True,False,False,False,False,True,False,False
941,9.94257925,2,2.0,122.0,11,10,26.00379,-98.25312,4.9,1,202.9097806122449,False,True,False,False,False,False,True,False,False,False,True,False,False,False
954,11.982192815789476,2,2.0,116.25,0,10,26.06715,-98.32452,4.9,1,244.5345472610097,False,True,False,False,False,False,True,False,False,False,True,False,False,False
955,13.158175590000004,2,2.0,117.0,11,12,26.00686,-98.06271,4.9,1,268.5341957142858,False,True,False,False,True,False,False,False,False,False,True,False,False,False
956,17.769830305000003,2,2.0,121.0,10,10,25.98349,-98.08468,5.16,1,344.37655629844966,False,False,False,True,False,False,True,False,False,False,True,False,False,False
957,13.634538742105264,2,2.0,145.0,10,13,26.03575,-98.3799,4.9,1,278.2558926960258,False,True,False,False,False,False,True,False,False,False,True,False,False,False
958,12.895472985,2,1.5,125.0,10,12,25.99809,-98.08917,5.16,1,249.9122671511628,False,False,False,True,False,False,False,False,True,False,True,False,False,False
959,6.10660856,2,3.0,118.0,11,11,26.06102,-98.29517,5.16,1,118.34512713178292,False,False,False,True,False,True,False,False,False,False,False,False,False,True
961,12.31759404,2,2.0,109.0,11,10,26.23095,-98.66727,5.16,1,238.7130627906977,False,False,False,True,False,False,False,False,True,True,False,False,False,False
962,8.121753629411765,2,2.0,136.0,10,12,26.02219,-98.27036,4.9,1,165.75007406962786,False,True,False,False,False,False,True,False,False,False,True,False,False,False
963,9.508528945,2,2.0,132.0,11,12,26.06109,-98.35409,5.16,1,184.2738167635659,False,False,False,True,False,False,True,False,False,False,True,False,False,False
919,16.957852865,2,2.5,100.0,10,10,26.05088,-98.32233,4.9,1,346.0786298979592,False,True,False,False,False,False,True,False,False,False,True,False,False,False
921,9.489481185,2,2.0,132.0,10,12,26.00836,-98.20679,5.16,1,183.904674127907,False,False,False,True,False,False,False,False,True,False,False,True,False,False
922,12.510409985,2,2.0,143.18,13,12,26.0662,-98.34108,4.9,1,255.31448948979596,False,True,False,False,False,False,True,False,False,False,False,False,False,True
923,15.380048585,2,2.0,96.36,12,10,26.08281,-98.28388,5.16,1,298.0629570736434,False,False,False,True,False,False,False,True,False,False,True,False,False,False
924,16.027441975000002,2,2.0,105.26,12,10,26.06088,-98.28161,4.9,1,327.0906525510204,False,True,False,False,False,False,True,False,False,False,True,False,False,False
925,10.936534075,2,4.0,77.05,10,8,26.05698,-98.31215,4.9,1,223.1945729591837,False,True,False,False,False,False,True,False,False,False,True,False,False,False
926,11.144699770588236,2,2.0,117.23,10,10,26.0284,-98.43882,5.16,1,215.98255369357045,False,False,False,True,False,False,False,False,True,True,False,False,False,False
927,31.717075370000003,2,2.0,135.13,12,12,25.92283,-98.26913,5.16,1,614.6720032945736,False,False,False,True,False,False,False,False,True,True,False,False,False,False
928,9.372760905000002,2,2.5,112.0,12,4,26.39945,-99.02597,5.16,1,181.6426531976745,False,False,False,True,False,False,False,True,False,False,False,False,True,False
929,10.475136171428572,2,2.0,83.07,10,10,25.99169,-98.07486,4.9,1,213.778289212828,False,True,False,False,False,False,True,False,False,False,True,False,False,False
931,14.448247895,2,2.0,114.0,14,12,26.04801,-98.37562,4.9,1,294.86220193877546,False,True,False,False,False,False,True,False,False,False,True,False,False,False
932,10.474344615,2,2.0,161.93,14,15,26.38915,-99.0183,5.16,1,202.9911747093024,False,False,False,True,False,True,False,False,False,True,False,False,False,False
933,13.698998135000002,2,2.0,124.0,11,10,26.06831,-98.305,4.9,1,279.5713905102041,False,True,False,False,False,False,True,False,False,False,True,False,False,False
934,11.33574221,2,2.0,89.4,10,10,26.05878,-98.29961,4.9,1,231.34167775510207,False,True,False,False,False,False,True,False,False,False,False,False,False,True
935,13.328368538888888,2,2.0,152.0,13,12,25.99116,-98.09066,4.9,1,272.00752120181403,False,True,False,False,False,False,True,False,False,False,True,False,False,False
