ID,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,Ir,NIVELSOCIOECONOMICO_DES_A,NIVELSOCIOECONOMICO_DES_AB,NIVELSOCIOECONOMICO_DES_B,NIVELSOCIOECONOMICO_DES_BC,NIVELSOCIOECONOMICO_DES_C,NIVELSOCIOECONOMICO_DES_CD,NIVELSOCIOECONOMICO_DES_D,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clasico,SEGMENTO_MAESTRO_DESC_Hogar Reunion,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Tecnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR,PLAZA_CVE_1.0,PLAZA_CVE_2.0,PLAZA_CVE_3.0,PLAZA_CVE_4.0,PLAZA_CVE_5.0,PLAZA_CVE_6.0
253.0,117.0,12.0,11.0,25.72968,-100.17269,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
254.0,113.0,12.0,7.0,25.66872,-100.2344,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
255.0,120.0,12.0,8.0,25.77606,-100.25501,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
256.0,95.0,10.0,0.0,25.65545,-100.12373,0.2546000000000002,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
257.0,106.0,12.0,14.0,25.66678,-100.16033,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
258.0,101.0,12.0,0.0,25.58928,-100.25288,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
259.0,99.08,10.0,0.0,25.67765,-100.2596,0.06080000000000005,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
261.0,112.38,11.0,0.0,25.66352,-100.40939,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
262.0,122.83,14.0,0.0,25.65916,-100.36804,1.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
263.0,144.12,13.0,12.0,25.67809,-100.16256,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
264.0,117.0,13.0,9.0,25.68144,-100.16911,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
265.0,104.01,13.0,9.0,25.78422,-100.19039,0.049999999999999295,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
266.0,156.95,13.0,7.0,25.76677,-100.20124,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
267.0,118.0,12.0,13.0,25.67022,-100.18105,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
268.0,121.2,13.0,9.0,25.69481,-100.23052,1.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
269.0,118.0,12.0,6.0,25.77694,-100.25638,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
271.0,117.2,13.0,0.0,25.63876,-100.38256,1.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
272.0,100.58,12.0,7.0,25.70058,-100.2018,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
273.0,108.72,13.0,11.0,25.76794,-100.24138,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
274.0,105.3,14.0,0.0,25.56632,-100.23881,0.3516999999999999,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
275.0,95.3,13.0,6.0,25.73766,-100.16116,0.11024999999999899,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
276.0,109.82,17.0,0.0,25.66113,-100.39875,0.9503999999999962,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
277.0,105.66,12.0,0.0,25.27453,-100.01677,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
278.0,112.52,12.0,0.0,25.65557,-100.08114,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
279.0,104.2,13.0,12.0,25.67484,-100.24412,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
281.0,121.54,13.0,8.0,25.69659,-100.25507,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
282.0,114.0,13.0,0.0,24.85018,-99.5719,0.9503999999999962,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
283.0,98.26,13.0,9.0,25.76396,-100.24963,0.8998999999999996,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
284.0,124.6,18.0,0.0,25.53601,-100.21905,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
285.0,130.46,13.0,7.0,25.64192,-100.26826,1.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
286.0,106.0,10.0,0.0,25.65147,-100.10713,0.9503999999999962,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
287.0,105.34,17.0,0.0,25.58131,-100.25847,1.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
288.0,104.0,13.0,11.0,25.67442,-100.20493,0.9503999999999962,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
289.0,114.04,13.0,9.0,25.70314,-100.23122,0.2012999999999981,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
291.0,108.91,13.0,10.0,25.68419,-100.24388,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
292.0,114.0,13.0,11.0,25.72188,-100.20232,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
293.0,103.0,10.0,0.0,25.64159,-100.09377,0.9503999999999962,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
294.0,100.0,10.0,0.0,25.65195,-100.08189,0.9503999999999962,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
295.0,108.0,16.0,0.0,25.65979,-100.39622,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
296.0,86.0,13.0,5.0,25.66105,-100.25257,1.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
297.0,83.0,11.0,0.0,25.63888,-100.17997,0.34800000000000036,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
298.0,103.3,13.0,5.0,25.67933,-100.24593,0.9503999999999962,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
299.0,94.0,10.0,9.0,25.68426,-100.21374,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
301.0,120.0,10.0,10.0,25.64824,-100.1831,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
302.0,130.0,13.0,13.0,25.67635,-100.26692,1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
303.0,88.0,12.0,0.0,25.65706,-100.38443,0.9503999999999962,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
304.0,108.0,10.0,9.0,25.78333,-100.22558,0.8540999999999995,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
305.0,84.0,10.0,9.0,25.6634,-100.1497,0.9503999999999962,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
306.0,182.0,13.0,4.0,25.67946,-100.2584,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
307.0,114.0,13.0,9.0,25.66859,-100.26665,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
308.0,112.5,12.0,0.0,25.64252,-100.33347,0.9511999999999967,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
309.0,77.0,14.0,0.0,25.65671,-100.36253,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
311.0,101.0,10.0,0.0,25.59757,-100.26299,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
312.0,128.0,13.0,11.0,25.64689,-100.17775,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
313.0,101.0,13.0,9.0,25.66092,-100.1955,0.20164999999999925,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
314.0,107.0,13.0,13.0,25.67509,-100.26958,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
315.0,93.0,10.0,7.0,25.65235,-100.26606,0.9503999999999962,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
316.0,98.0,9.0,0.0,25.65519,-100.35268,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
317.0,104.0,13.0,11.0,25.66909,-100.26294,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
318.0,107.0,10.0,8.0,25.74066,-100.16799,0.8527000000000001,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
319.0,109.81,10.0,11.0,25.83017,-100.24536,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
321.0,102.0,10.0,9.0,25.70853,-100.15266,0.8514000000000015,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
322.0,100.0,10.0,9.0,25.65836,-100.22371,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
323.0,103.0,11.0,7.0,25.65474,-100.19161,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
324.0,97.0,13.0,5.0,25.69969,-100.21334,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
325.0,103.0,10.0,9.0,25.68066,-100.1747,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
326.0,118.0,12.0,4.0,25.7292,-100.17807,0.8988999999999991,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
327.0,98.0,10.0,9.0,25.67151,-100.25856,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
328.0,116.0,10.0,6.0,25.69583,-100.23188,0.1578999999999988,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
329.0,71.0,13.0,5.0,25.70334,-100.239,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
331.0,74.0,10.0,0.0,25.67091,-100.39667,0.9503999999999962,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
332.0,136.0,13.0,6.0,25.69665,-100.14323,0.629449999999999,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
333.0,124.0,10.0,0.0,25.57929,-100.2484,1.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
334.0,117.0,10.0,9.0,25.77734,-100.18229,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
335.0,119.72,13.0,0.0,25.68401,-100.17951,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
336.0,105.0,10.0,0.0,25.63963,-100.28821,1.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
337.0,106.0,10.0,0.0,25.66014,-100.28657,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
338.0,99.0,10.0,0.0,25.61578,-100.27783,0.7992000000000009,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
339.0,113.0,10.0,11.0,25.77858,-100.12156,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
341.0,81.0,10.0,0.0,25.66711,-100.29076,0.9022999999999989,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
342.0,90.0,10.0,7.0,25.65693,-100.17219,0.8466999999999998,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
343.0,113.0,11.0,11.0,25.6585,-100.1898,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
344.0,113.11,10.0,12.0,25.65219,-100.20159,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
345.0,97.5,10.0,7.0,25.64527,-100.37938,1.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
346.0,90.0,10.0,4.0,25.74205,-100.19846,0.8994999999999986,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
347.0,118.0,10.0,0.0,25.62776,-100.15437,0.8491,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
348.0,100.0,10.0,11.0,25.69414,-100.1901,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
349.0,0.0,10.0,0.0,25.65609,-100.33998,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
351.0,93.0,10.0,7.0,25.67929,-100.26519,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
352.0,105.0,10.0,8.0,25.74532,-100.17814,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
353.0,97.45,13.0,10.0,25.75508,-100.1333,0.8000000000000056,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
354.0,101.0,10.0,10.0,25.65599,-100.18227,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
355.0,90.0,10.0,6.0,25.66743,-100.25439,0.848800000000002,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
356.0,77.0,10.0,8.0,25.66098,-100.26814,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
357.0,99.48,13.0,17.0,25.64439,-100.18586,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
358.0,93.0,10.0,11.0,25.70128,-100.16365,0.39949999999999986,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
359.0,66.24,10.0,9.0,25.79337,-100.23526,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
361.0,93.0,12.0,5.0,25.71936,-100.16773,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
362.0,96.0,10.0,11.0,25.81464,-100.217,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
363.0,115.79,13.0,11.0,25.81966,-100.25688,0.9012999999999984,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
364.0,108.21,10.0,12.0,25.74235,-100.21792,0.9511999999999967,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
365.0,97.54,13.0,5.0,25.6751,-100.21091,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
366.0,100.0,10.0,7.0,25.66606,-100.26935,0.8540999999999995,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
367.0,0.0,10.0,0.0,25.64841,-100.28547,0.896299999999999,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
368.0,92.06,13.0,5.0,25.76541,-100.14872,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
369.0,95.22,13.0,9.0,25.76323,-100.14641,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
371.0,95.0,10.0,4.0,25.77614,-100.18724,0.9503999999999962,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
372.0,80.56,12.0,11.0,25.65999,-100.23217,0.9503999999999962,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
373.0,108.32,13.0,7.0,25.75829,-100.13589,0.901899999999999,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
374.0,107.92,13.0,11.0,25.72258,-100.14044,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
375.0,82.99,10.0,10.0,25.58959,-100.24934,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
376.0,97.3,12.0,10.0,25.74147,-100.15877,0.006299999999999985,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
377.0,101.92,12.0,10.0,25.67398,-100.19056,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
378.0,101.61,13.0,10.0,25.63521,-100.19571,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
379.0,84.9,12.0,8.0,25.66388,-100.20391,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
381.0,107.18,12.0,6.0,25.78953,-100.19482,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
382.0,107.27,13.0,7.0,25.70592,-100.1009,0.018250000000000075,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
383.0,107.4,13.0,9.0,25.70929,-100.10361,0.8491,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
384.0,116.15,13.0,7.0,25.70345,-100.09608,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
385.0,112.95,13.0,9.0,25.71077,-100.09625,0.896299999999999,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
386.0,107.1,12.0,13.0,25.70686,-100.09634,0.848500000000002,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
387.0,118.08,12.0,4.0,25.75882,-100.17007,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
388.0,111.77,13.0,9.0,25.82395,-100.12135,0.24779999999999988,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
389.0,98.08,12.0,9.0,25.74648,-100.19411,1.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
391.0,70.85,8.0,3.0,25.65676,-100.38827,0.8027000000000006,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
392.0,103.55,12.0,3.0,25.78061,-100.18968,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
393.0,112.3,12.0,8.0,25.82126,-100.10702,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
394.0,111.77,13.0,9.0,25.81771,-100.1078,0.8975999999999991,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
395.0,79.55,10.0,4.0,25.67661,-100.24879,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
396.0,112.95,12.0,10.0,25.56043,-100.232,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
397.0,107.52,11.0,6.0,25.6812,-100.17201,0.012750000000000046,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
398.0,95.97,13.0,8.0,25.76204,-100.13888,0.8499000000000005,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
399.0,108.42,13.0,9.0,25.8141,-100.25587,0.8988999999999991,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
401.0,92.52,12.0,9.0,25.71205,-100.16304,0.8498000000000001,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
402.0,103.27,13.0,9.0,25.72369,-100.16661,0.2992000000000009,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
403.0,109.73,13.0,9.0,25.8132,-100.10732,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
404.0,112.87,13.0,9.0,25.67993,-100.25752,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
405.0,114.35,13.0,11.0,25.67513,-100.19265,0.20164999999999925,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
406.0,76.69,10.0,5.0,25.6645,-100.26545,0.8466999999999998,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
407.0,118.47,13.0,7.0,25.73733,-100.20671,0.8019000000000014,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
408.0,108.84,15.0,11.0,25.60873,-100.26883,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
409.0,95.68,13.0,7.0,25.66723,-100.22505,0.6565499999999986,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
411.0,109.85,13.0,9.0,25.70931,-100.1846,0.8540999999999995,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
412.0,115.2,12.0,9.0,25.80539,-100.21943,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
413.0,92.17,11.0,5.0,25.62891,-100.29645,0.9013999999999982,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
414.0,96.49,12.0,5.0,25.57829,-100.24148,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
415.0,99.9,13.0,10.0,25.74753,-100.15064,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
416.0,101.73,12.0,8.0,25.65194,-100.18565,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
417.0,95.22,12.0,8.0,25.66245,-100.23941,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
418.0,119.18,12.0,9.0,25.75359,-100.15279,0.9503999999999962,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
