ID,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202411,202412,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA
192.0,993930.76,921063.75,1089391.61,1028931.31,1162418.41,1279182.7,1324752.54,1225329.79,1260653.2,1114503.4,1007796.39,1089132.0,983720.19,1004376.63,1118993.05,1179072.71,1345108.84,1179406.35,1130084.6,1027833.44,505493.93,6.0,CD,Base,93.17,10.0,0.0,25.59289,-100.01045,Clasico,UT_DENSIDAD
193.0,1024883.57,1026018.34,1165855.99,1199322.41,830912.59,1057533.27,1166443.95,510883.58,1030174.58,992607.95,1066230.38,1243117.03,1196006.21,882415.45,805465.84,623971.18,1123384.68,1093440.62,1016503.06,906774.44,432039.79,1.0,CD,Hogar,95.54,10.0,9.0,25.73871,-100.18913,Hogar Reunion,UT_DENSIDAD
194.0,1163600.4,1203945.73,200990.27,470967.51,1335975.16,1596780.17,1718985.98,1590014.74,1501591.35,1224070.89,1128741.29,1217864.46,1082469.07,1148511.09,1575569.44,1378485.17,1605319.81,1435714.28,1611035.2,1306013.98,547467.2,6.0,BC,Base,70.22,10.0,0.0,25.42277,-100.14712,Hogar Reunion,UT_CARRETERA_GAS
195.0,609401.03,582455.15,690908.97,651662.12,708678.0,768482.4,760442.3,778178.26,808246.33,661104.29,633665.26,683452.96,690508.36,642033.39,703659.55,739667.15,885950.18,769682.25,779985.46,675409.72,296170.12,6.0,BC,Hogar,101.0,6.0,0.0,25.57531,-100.00992,Hogar Reunion,UT_TRAFICO_PEATONAL
196.0,1706659.74,1770900.64,2074705.04,2411983.86,2194389.2,2672056.47,3010948.42,2920518.4,2617675.91,2112989.03,1974172.25,2296873.9,1757620.92,1877414.64,2831715.31,2529395.03,2904044.46,2464937.27,2901410.07,2211890.25,984342.18,3.0,BC,Receso,0.0,12.0,0.0,25.56563,-100.23929,Parada Tecnica,UT_CARRETERA_GAS
197.0,759697.3,814004.04,987804.26,1028385.9,1047941.35,1170836.21,1206561.53,1112223.8,1147435.86,943125.75,892200.85,1018478.25,969626.45,874771.33,1038073.92,1051474.7,1230428.41,1055342.99,1021640.35,820866.47,363440.4,6.0,B,Base,117.0,10.0,0.0,25.27938,-100.02285,Parada Tecnica,UT_TRAFICO_VEHICULAR
198.0,738734.61,703388.03,777504.3,751062.07,849111.3,934408.92,994372.24,926249.9,1001834.44,775263.6,691447.7,779078.49,779221.88,751093.53,217698.34,9975.81,851555.72,888164.63,858984.77,741397.86,343525.89,4.0,BC,Base,118.0,10.0,0.0,25.64738,-100.09982,Hogar Reunion,UT_TRAFICO_VEHICULAR
199.0,648808.94,617943.8,690856.05,747066.98,800524.59,164835.63,1597.44,536360.64,799921.33,660552.31,532578.85,730392.76,807685.82,729968.22,759830.36,742711.58,986916.19,802318.66,864995.85,797265.56,366706.48,1.0,CD,Base,113.0,11.0,11.0,25.72332,-100.19058,Hogar Reunion,UT_TRAFICO_VEHICULAR
201.0,771466.87,731234.69,820198.06,816767.62,880124.34,988033.73,1066200.68,1007764.76,1034694.47,896385.24,862033.64,917118.7,971621.15,903556.32,928536.54,954858.61,1123249.89,1053778.14,1043913.66,1020179.29,419376.64,6.0,BC,Receso,126.6,6.0,0.0,25.18989,-99.82471,Oficinistas,UT_TRAFICO_PEATONAL
202.0,779133.56,786506.05,938632.6,946113.79,983544.56,1113538.37,1074566.17,1227883.51,1150005.88,980052.84,1024218.41,932380.66,876106.63,903201.06,1036995.52,984650.43,1257360.38,1073733.47,1153202.91,979452.31,431296.95,5.0,C,Base,80.28,10.0,5.0,25.82094,-100.22097,Hogar Reunion,UT_DENSIDAD
203.0,720522.99,700857.21,829859.46,815910.9,942897.83,1053807.57,1066638.84,1083524.76,1067265.42,866590.35,787090.94,841885.09,828125.19,751450.76,754647.98,831113.58,997172.88,874344.72,873655.84,771382.65,371195.2,5.0,CD,Base,109.41,12.0,11.0,25.74875,-100.22658,Hogar Reunion,UT_TRAFICO_VEHICULAR
204.0,2117248.93,2161110.78,2490447.35,2293422.7,2518208.29,2716080.32,2536099.32,2722667.83,2839179.14,2433202.24,2306668.99,2347210.8,2346913.14,2227908.71,2347398.79,2536871.93,2939543.98,2655054.22,2533535.23,2353176.28,1058170.68,3.0,AB,Base,122.4,12.0,0.0,25.65211,-100.37786,Oficinistas,UT_TRAFICO_VEHICULAR
205.0,894202.87,906350.36,1083567.1,1224502.91,957277.51,1063195.76,1314730.26,1217653.12,1202983.69,1111687.71,1084991.09,1045012.86,930663.0,972327.6,1324288.51,1089435.17,1160434.67,1058036.58,1153698.18,1308547.52,514274.23,6.0,BC,Receso,108.87,9.0,0.0,25.42426,-100.15199,Oficinistas,UT_CARRETERA_GAS
206.0,1044596.49,1089479.69,1255451.47,1600528.44,1313294.59,1495673.14,1603973.95,1474069.57,1366428.84,1157924.33,1065224.87,1045485.31,1095693.34,1126624.29,1635507.6,1413509.97,1586594.48,1209986.9,1767156.52,1211416.3,440049.68,6.0,BC,Receso,107.0,14.0,0.0,25.45105,-100.16215,Hogar Reunion,UT_TRAFICO_PEATONAL
207.0,1503197.39,1499502.38,1697354.61,1587077.32,1800513.07,1972290.47,1857641.18,1993596.45,2047544.31,1779290.07,1657359.42,1630393.0,1723162.31,1641692.79,1767155.98,1977268.65,2272510.46,2060867.56,2193250.69,1897551.28,841330.62,3.0,AB,Base,93.6,10.0,0.0,25.65248,-100.36226,Oficinistas,UT_TRAFICO_VEHICULAR
208.0,841989.56,914950.86,1105848.82,1188424.73,1175480.01,1375588.03,1484883.88,1554043.83,1578423.64,1273057.48,1075151.13,1109771.53,1016456.42,1052778.36,1314880.25,1299321.37,1631514.76,1284278.22,1284873.8,961349.93,412462.18,6.0,BC,Base,55.0,8.0,0.0,25.49461,-100.18759,Hogar Reunion,UT_TRAFICO_VEHICULAR
209.0,1526042.32,1567436.61,2050225.91,2458478.23,1996043.81,2921081.73,3092991.69,2636565.02,2212142.45,1496528.14,1352921.51,1657791.55,1422771.75,1587951.37,2672467.71,2202357.22,2727422.6,2402597.72,3374319.87,1731739.73,657958.17,6.0,CD,Receso,108.65,10.0,0.0,25.26578,-100.00734,Hogar Reunion,UT_CARRETERA_GAS
211.0,1276433.66,1219688.95,1341774.45,1380661.56,1450802.57,1575270.5,1613240.09,1473371.35,1318718.6,1288297.67,1270171.7,1283294.06,1175653.93,1281700.27,822851.02,1284706.24,1393200.04,1200619.44,1052269.42,1200881.03,571933.74,1.0,C,Hogar,127.62,12.0,11.0,25.74447,-100.17476,Hogar Reunion,UT_DENSIDAD
212.0,1198382.79,1389001.33,1700388.66,1860737.42,1579896.11,1948704.07,2167274.67,2056155.09,1977219.12,1596099.81,1786353.9,1940278.33,1528312.85,1557554.02,2038401.67,1746719.7,2189172.29,1749751.14,1860894.55,1710671.62,775998.98,1.0,CD,Base,134.24,12.0,10.0,25.69344,-100.1831,Parada Tecnica,UT_CARRETERA_GAS
213.0,1004275.22,967612.41,1140397.01,1227661.74,1065073.38,1231795.64,1340276.8,1256044.11,1124395.11,869421.67,758961.59,780719.39,796982.72,946534.17,1361772.1,1166683.02,1285668.56,1221514.29,1469331.38,1038657.77,418879.45,6.0,BC,Receso,105.66,8.0,0.0,25.41392,-100.14064,Parada Tecnica,UT_TRAFICO_VEHICULAR
214.0,1060996.42,1018349.25,1204588.27,1251872.88,1148472.09,1302373.82,1393220.64,1245063.35,1338079.09,1251334.98,1163823.59,1323252.42,1230935.14,1185974.57,1333202.65,1421193.33,1496769.41,1394494.53,1401792.66,1259161.01,655606.82,3.0,BC,Receso,127.36,11.0,0.0,25.66708,-100.2804,Oficinistas,UT_GAS_URBANA
215.0,1169504.74,1110137.53,1281448.23,1266517.0,1309782.61,1446422.44,1506638.49,1507791.29,1525709.93,1336499.8,1127708.98,1426408.54,1203723.23,1177766.89,1434509.77,1370884.65,1627593.99,1393386.71,1439196.34,1157012.44,583201.14,6.0,CD,Receso,109.4,10.0,0.0,24.86443,-99.57326,Oficinistas,UT_TRAFICO_VEHICULAR
216.0,893160.25,846516.2,939212.52,983537.59,1015456.96,1101265.7,1164627.35,1115328.89,1400381.1,1003475.65,946783.27,1053571.75,1297183.95,980029.33,1147016.41,1253822.32,1578909.97,1339227.45,1354225.06,1124295.9,488252.18,4.0,C,Hogar,130.4,12.0,0.0,25.62346,-100.17471,Hogar Reunion,UT_DENSIDAD
217.0,1096694.47,1032840.02,1140551.71,1119068.44,1124149.77,1295273.12,1279840.92,1254618.13,1407457.11,1184309.59,1085890.87,1315512.65,1221882.46,1133653.12,1261791.29,1284279.7,1486026.17,1302975.05,1300346.47,1147658.49,559988.42,5.0,CD,Hogar,115.81,10.0,14.0,25.79035,-100.26302,Hogar Reunion,UT_DENSIDAD
218.0,1888282.3,1868089.27,2262803.8,2476681.81,2259309.03,2506640.23,2705464.76,2578559.96,2428495.68,2129804.04,2013336.31,2183265.32,2016431.44,2036739.75,2657143.88,2419863.55,2922760.61,2676868.58,2738296.42,2129812.24,948006.96,6.0,BC,Hogar,128.5,12.0,0.0,25.43097,-100.15274,Hogar Reunion,UT_TRAFICO_VEHICULAR
219.0,2090087.03,2188915.79,2529952.57,2787588.87,2734544.48,3083575.18,3279066.01,1770837.01,1678140.3650999996,54044.94,414562.24,550364.26,534929.48,751138.59,2461727.32,2737091.53,2869530.8,2508951.57,2912195.4,2419170.59,1053582.6,6.0,BC,Hogar,119.2,10.0,0.0,25.4797,-100.17906,Parada Tecnica,UT_CARRETERA_GAS
221.0,1737025.58,1652691.89,1837684.05,1753746.95,2008327.13,2264320.0,2220886.04,2214014.73,2296537.21,1979098.35,1925184.92,2006211.53,1935091.3,1811367.36,1918662.37,2028950.17,2377157.94,2179156.48,2175721.9,1923987.25,937136.38,3.0,AB,Receso,168.4,12.0,0.0,25.65854,-100.35639,Oficinistas,UT_TRAFICO_VEHICULAR
222.0,639677.78,708583.1,817942.44,802825.05,840773.29,911027.97,887109.0,848123.44,890676.9,781667.15,745990.38,733085.26,639897.16,674379.32,755070.53,797809.67,865432.83,760049.74,809730.15,725782.97,314408.34,3.0,AB,Receso,112.0,9.0,0.0,25.6544,-100.29456,Oficinistas,UT_DENSIDAD
223.0,1183228.78,1185234.81,1325873.64,1348829.05,1474570.69,1539424.2,1572076.89,1501455.42,1598396.96,1286799.77,1197605.64,1355659.18,1199669.96,1178217.45,1322230.71,1329021.76,1687451.32,1506323.42,1477077.46,1367613.73,665925.45,1.0,BC,Hogar,128.96,12.0,9.0,25.66976,-100.23605,Hogar Reunion,UT_GAS_URBANA
224.0,1308999.84,1313266.66,1455423.66,1546227.41,1567188.1,1738738.38,208098.47,588621.38,1521312.9,1331086.18,1277525.09,1426324.14,1395790.57,1444684.65,1759466.17,1516860.98,1701659.89,1603378.88,1658207.37,1437176.36,683302.32,6.0,CD,Receso,102.0,8.0,0.0,25.1895,-99.83821,Parada Tecnica,UT_GAS_URBANA
225.0,641093.86,599039.37,703900.4,739820.43,787094.71,868308.94,881280.7,845773.86,906858.1,722323.25,694490.5,738969.0,754820.33,704814.37,791291.33,831199.4,936924.22,53550.32,11124.65,667495.3,308407.53,4.0,D,Base,118.72,10.0,0.0,25.65933,-100.1462,Hogar Reunion,UT_GAS_URBANA
226.0,1115597.86,1179334.21,1334537.54,1170068.36,1326110.49,1423393.96,1406960.38,1490608.73,1614106.99,1303708.88,1230788.68,1345186.25,1458115.98,1330319.57,1408640.35,1485690.87,1678252.66,1372405.79,1378989.72,1339508.09,644014.3,6.0,CD,Receso,135.72,10.0,0.0,24.85948,-99.56629,Oficinistas,UT_TRAFICO_PEATONAL
227.0,950570.98,935300.35,1032150.09,1047792.03,1084557.04,1240583.55,1275050.6,1256267.98,1293712.56,1116156.8,1001262.62,1237196.23,1090047.74,1193279.85,1365385.38,1191663.09,1422012.51,1262339.31,1249677.43,1080470.95,533937.91,6.0,C,Receso,98.4,10.0,0.0,24.85589,-99.56377,Hogar Reunion,UT_TRAFICO_VEHICULAR
228.0,1211513.89,1274975.86,1346896.5,1472558.05,1252523.07,1562383.81,1663892.99,1633513.73,1556406.35,1185225.19,1105281.6,1286819.98,1069564.28,1120670.96,1564266.4,1404279.37,1755665.63,1566868.71,1759562.5,1346992.81,572091.03,6.0,C,Base,108.0,10.0,0.0,25.37839,-100.11195,Parada Tecnica,UT_CARRETERA_GAS
229.0,778161.49,805303.88,976556.07,871241.81,863680.58,1016959.12,1064498.02,1056033.2,1186238.92,895687.5,851496.79,933896.26,899913.81,856657.19,1037418.92,990183.89,1189800.28,1094106.59,1117158.14,980640.09,455831.87,6.0,CD,Receso,124.8,10.0,0.0,25.27826,-100.01964,Oficinistas,UT_TRAFICO_PEATONAL
231.0,1022820.82,966655.21,1099014.85,1094259.94,1200157.6,1306278.5,1299273.85,1492958.36,1398956.43,1136366.73,992838.78,1124253.68,1106119.1,1060048.96,1189572.93,1132037.86,1314809.94,1187301.73,1168114.1,1077145.43,529670.05,1.0,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunion,UT_GAS_URBANA
232.0,1527741.09,1498776.52,1755253.68,1962330.75,1742508.71,2037685.51,2106147.85,2042586.45,2097639.71,1670303.09,1428959.83,1869087.9,1632353.9,1538461.98,2039022.12,1663471.55,1811935.38,1581960.57,1790494.12,1616172.26,698592.2,6.0,C,Receso,125.0,10.0,0.0,25.60058,-99.97002,Parada Tecnica,UT_CARRETERA_GAS
233.0,501057.93,442882.99,503472.35,506037.03,510803.68,495319.22,466238.72,459764.34,505921.54,448436.64,465996.07,395789.12,452916.15,474261.33,519374.13,510547.75,672662.63,569907.61,593846.73,445224.48,233535.67,4.0,C,Base,102.97,13.0,10.0,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA
234.0,1435262.78,1452883.0,1677472.87,1516050.54,1704090.74,1841604.04,1776909.73,1896667.64,1882463.78,1705364.68,1644136.73,1672113.78,1619416.22,1539330.57,1550748.5,1712621.46,1938795.11,1707922.22,1823143.83,1629733.7,779238.89,3.0,A,Receso,111.14,12.0,0.0,25.65389,-100.34217,Parada Tecnica,UT_DENSIDAD
235.0,689891.56,679617.21,760586.03,804286.76,965973.2,831117.74,1196060.62,1034764.0,1237959.51,832674.16,872051.96,930956.51,850970.69,321899.79,469546.85,708671.29,927908.33,794892.63,728414.56,658032.13,339530.88,5.0,C,Base,126.41,12.0,9.0,25.78424,-100.26629,Hogar Reunion,UT_DENSIDAD
236.0,1190080.34,1140195.11,1288095.93,1260962.07,1378842.89,1517893.66,1533148.24,1494342.85,1563873.47,1350987.98,1353493.64,1408970.92,1305608.58,1293374.9,1406460.3,1386588.95,1660851.92,1507523.57,1474409.1,1231345.73,619947.13,3.0,B,Hogar,130.0,12.0,0.0,25.60325,-100.25761,Hogar Reunion,UT_DENSIDAD
237.0,1088101.17,1132682.16,1346703.01,1304823.4,1349281.56,1373361.27,1408984.42,1339773.95,1453839.59,1245275.08,1260265.34,1256159.03,1158424.28,1268061.67,1486884.22,1548360.05,1828147.51,1610964.05,1577844.83,1510135.23,707619.95,3.0,B,Hogar,127.64,12.0,0.0,25.64791,-100.29759,Clasico,UT_DENSIDAD
238.0,767826.08,746411.64,843357.24,750967.01,762952.94,768403.16,949346.14,1033278.45,1125761.93,832013.74,776945.37,1037583.56,1079673.79,1019830.67,1071923.23,1011634.34,1275103.78,1155599.93,1193393.52,990676.28,475841.67,4.0,C,Hogar,125.16,12.0,14.0,25.67126,-100.15907,Hogar Reunion,UT_DENSIDAD
239.0,1100850.51,1078074.03,1265247.26,1319644.73,1410599.84,1415210.37,1386766.15,1317277.27,1537736.55,1279983.7,1182060.46,1393809.61,1297422.92,1157934.86,1311665.45,1342314.86,1596899.52,1446693.21,1333342.94,1235950.13,614094.14,5.0,C,Hogar,127.58,12.0,7.0,25.76451,-100.2572,Hogar Reunion,UT_DENSIDAD
241.0,828339.21,854193.04,1027950.6,958698.12,1069998.24,1218874.05,1240566.67,1233806.68,1217287.29,1007882.09,989910.31,1032786.43,847605.4,883124.9,972019.74,987802.46,1139751.18,1056150.09,1051058.67,1074421.22,522582.52,3.0,BC,Receso,97.31,10.0,0.0,25.67252,-100.35968,Oficinistas,UT_TRAFICO_VEHICULAR
242.0,474470.15,540458.89,710670.2,685538.0,797418.73,897076.39,930717.66,943099.09,938287.62,758311.46,788468.32,867475.02,768042.49,780149.35,876291.26,901081.14,1086490.73,1046357.53,1059472.64,979448.21,486429.89,3.0,BC,Receso,0.0,8.0,0.0,25.65538,-100.29421,Oficinistas,UT_GAS_URBANA
243.0,1407735.99,1429758.39,1635651.04,1544659.08,1622513.88,1855850.66,1783619.36,1723568.34,1899851.19,1576529.24,1537472.7,1673911.47,1556047.43,1496064.96,1680878.58,1673464.05,2042381.84,1858918.92,1815106.22,1715047.49,863062.34,3.0,AB,Receso,149.7,11.0,0.0,25.63751,-100.31216,Parada Tecnica,UT_GAS_URBANA
244.0,1044702.89,1001752.02,1118833.67,1111829.55,1148396.72,1103399.79,621396.4,681015.8,839653.81,994502.05,887016.58,997500.56,867437.8,835092.52,732654.78,937485.51,1216468.05,992176.78,941318.9,763478.1,375608.31,5.0,CD,Hogar,128.0,12.0,9.0,25.80301,-100.22456,Hogar Reunion,UT_TRAFICO_VEHICULAR
245.0,875661.37,811894.63,894860.67,904619.78,987085.68,1036419.83,1067018.81,1057763.04,1128227.81,930784.23,889978.57,1008837.71,948456.27,386764.69,841392.55,851129.86,1023825.01,873213.99,854780.86,733354.14,360371.68,1.0,D,Hogar,116.0,10.0,8.0,25.73065,-100.18657,Hogar Reunion,UT_DENSIDAD
246.0,528623.79,81046.66,129769.7,623434.08,733276.01,790818.84,803009.91,938640.78,1327283.14,1196458.24,816806.04,858020.81,884710.24,692704.4,843561.07,862620.11,1006869.62,876651.6,898504.92,800172.26,379054.35,3.0,B,Base,100.57,14.0,0.0,25.64233,-100.27841,Clasico,UT_TRAFICO_VEHICULAR
247.0,750297.14,599435.75,942562.51,1110895.87,1243742.12,1321231.9,1386478.68,974887.97,1128821.49,966629.61,491304.79,512198.04,511484.06,680378.72,1043007.99,1116453.89,1225110.06,905763.4,1213913.93,1132639.31,582981.3,1.0,D,Hogar,104.6,13.0,10.0,25.69494,-100.21911,Hogar Reunion,UT_DENSIDAD
248.0,724093.03,693306.05,841601.15,821499.46,961552.09,1061774.42,1014764.4,966507.73,1023030.88,871858.69,828051.34,816743.88,882251.22,794906.7,820703.17,916948.17,992819.5,892064.52,885900.03,751049.73,337148.64,1.0,CD,Base,100.28,13.0,7.0,25.70751,-100.19946,Oficinistas,UT_GAS_URBANA
249.0,1119727.21,1079252.74,1205916.52,1196697.42,1276330.42,1377739.68,1452955.09,1438658.82,1496889.49,1221562.42,1141779.39,1249966.58,1247904.89,1150231.96,1317387.16,1423372.2,1687745.48,1503952.41,1460337.72,1368683.39,611574.39,4.0,D,Base,110.0,10.0,0.0,25.64624,-100.09664,Parada Tecnica,UT_GAS_URBANA
251.0,1090360.13,1168372.17,1407854.97,1253733.14,1436158.59,1605849.62,1588850.23,1598262.69,1582063.15,1290408.96,1155746.64,1243335.76,1314411.69,1218796.55,1315555.74,1417553.66,1800443.49,1362758.51,1461467.8,1112648.6,555573.58,3.0,C,Receso,110.94,14.0,0.0,25.66742,-100.28471,Parada Tecnica,UT_TRAFICO_VEHICULAR
252.0,717619.99,740388.37,858798.59,817450.38,1021153.03,1088889.98,1130711.48,1191193.5,1224539.87,1093564.46,1001463.86,956557.06,951278.26,957456.21,1004179.38,1057990.85,1276067.79,1124393.59,1086429.58,1007067.2,445234.38,3.0,B,Receso,120.8,15.0,0.0,25.6321,-100.27243,Oficinistas,UT_TRAFICO_VEHICULAR
253.0,1036104.92,949221.21,965415.87,787744.89,899075.33,802982.5,1020700.34,930652.05,983045.18,805388.99,702856.29,809919.04,836650.82,747570.9,870691.96,863831.65,1182266.32,1038438.71,1014388.85,801893.8,392862.77,1.0,C,Hogar,117.0,12.0,11.0,25.72968,-100.17269,Hogar Reunion,UT_DENSIDAD
254.0,883027.08,822909.26,990794.08,964014.07,946244.85,1086364.6,1056587.89,1029660.87,1101636.38,926702.33,893880.72,943657.77,902976.79,838723.96,948859.58,1011039.38,1290966.31,1036988.6,991374.67,892763.77,446202.92,1.0,C,Hogar,113.0,12.0,7.0,25.66872,-100.2344,Hogar Reunion,UT_GAS_URBANA
255.0,1539378.63,1355321.64,1572255.66,1668804.47,1760154.71,1833010.85,1935156.17,1939674.6,1993565.46,1804672.6,1699533.66,1993661.53,1774604.14,1805180.71,1998958.7,1904675.97,2175547.7,2106712.94,1965801.07,1664515.34,794731.19,5.0,C,Hogar,120.0,12.0,8.0,25.77606,-100.25501,Hogar Reunion,UT_DENSIDAD
256.0,543383.64,551213.23,606101.82,695627.28,666692.35,884249.21,797895.88,808231.97,886087.3,717373.0,691132.44,767651.81,810479.53,628852.55,769685.03,798973.95,1001045.79,804224.72,698201.91,737908.02,332369.14,4.0,C,Hogar,95.0,10.0,0.0,25.65545,-100.12373,Hogar Reunion,UT_TRAFICO_VEHICULAR
257.0,1009825.49,987343.84,1100495.69,1102859.49,1209594.35,1286353.57,1315583.51,1308707.92,1373454.41,1152328.05,992575.13,1219907.46,1120251.72,1030957.96,1199451.34,1232081.98,1506907.22,1365147.52,1326514.14,1102554.07,536116.7,4.0,C,Hogar,106.0,12.0,14.0,25.66678,-100.16033,Hogar Reunion,UT_DENSIDAD
258.0,1543377.0,1586321.36,1810690.08,1795920.05,1932131.39,2082439.66,1991359.29,2057730.05,2091867.38,1768142.99,1730242.03,1752362.25,1736677.68,1708887.47,1867306.11,1918801.61,2315272.55,2100576.53,2152631.89,1935397.8,882057.41,3.0,CD,Hogar,101.0,12.0,0.0,25.58928,-100.25288,Hogar Reunion,UT_DENSIDAD
259.0,884149.11,787944.08,730502.61,575582.17,604588.21,726979.01,779914.75,804535.07,706775.3,628396.3,560023.23,658474.28,670960.0,555566.8,527782.15,528024.36,655591.99,608307.0,617635.01,389918.14,169758.56,1.0,C,Base,99.08,10.0,0.0,25.67765,-100.2596,Oficinistas,UT_TRAFICO_PEATONAL
261.0,1381708.43,1463450.05,1663966.47,1523895.91,1856208.77,1992823.35,1873381.43,2064690.94,2137675.49,1806402.13,1792043.79,1772672.78,1712681.93,1700149.78,1847819.32,1911699.45,2335734.91,2128624.37,1873055.57,1707205.85,785985.79,3.0,C,Base,112.38,11.0,0.0,25.66352,-100.40939,Hogar Reunion,UT_DENSIDAD
262.0,1467841.88,1341462.69,1529383.64,1352728.88,1415001.34,1522301.04,1247474.77,991397.46,1030816.53,921173.58,902017.55,1001975.09,1129994.84,1180152.8,1318731.69,1365584.26,1545944.53,1364207.55,1413973.64,1494493.28,720365.08,3.0,BC,Receso,122.83,14.0,0.0,25.65916,-100.36804,Parada Tecnica,UT_TRAFICO_PEATONAL
263.0,906402.57,831508.9,942492.3,948049.34,1030903.41,1020315.66,1061629.35,959821.59,1178322.41,874711.22,848583.73,974993.5,1028900.02,883071.91,888580.0,911138.14,1136162.97,1051031.49,979467.86,935833.97,385568.42,4.0,C,Hogar,144.12,13.0,12.0,25.67809,-100.16256,Hogar Reunion,UT_DENSIDAD
264.0,641209.73,626350.3,728077.06,803976.36,853239.2,890250.22,1047243.93,1038875.28,973311.17,811448.86,649108.88,774413.11,750847.3,685871.44,780202.4,778693.74,974361.77,878048.5,851809.37,741052.14,350838.88,4.0,C,Base,117.0,13.0,9.0,25.68144,-100.16911,Hogar Reunion,UT_DENSIDAD
265.0,614580.98,626618.66,685646.33,693881.59,720955.07,740578.22,689063.79,659074.81,697006.59,531488.28,582436.15,589244.89,561167.13,584209.35,637929.19,658976.33,745674.38,765804.29,771003.8,553228.92,256211.47,5.0,C,Hogar,104.01,13.0,9.0,25.78422,-100.19039,Oficinistas,UT_CARRETERA_GAS
266.0,608159.85,593951.9,629351.67,520221.46,569909.92,645686.76,593042.32,572000.3,583980.98,537510.91,509413.69,479839.77,507992.22,537592.63,560126.11,604987.82,680951.85,581489.2,675272.29,540948.47,242154.24,5.0,C,Receso,156.95,13.0,7.0,25.76677,-100.20124,Parada Tecnica,UT_CARRETERA_GAS
267.0,884729.02,925723.11,1011068.56,1024600.46,1018178.77,1078344.54,951969.77,892812.6,1093813.29,881573.98,784420.28,941792.82,953459.72,822958.14,891904.45,881928.47,1180220.53,1046590.53,1001095.51,878334.94,430833.43,4.0,C,Base,118.0,12.0,13.0,25.67022,-100.18105,Hogar Reunion,UT_DENSIDAD
268.0,944680.37,947146.23,1225733.05,1212576.5,1277716.47,1500463.95,1578897.13,1529022.95,1559868.94,1327472.34,1218408.0,1388385.54,1240243.1,1236442.27,1499101.17,1671828.69,1769852.41,1577476.68,1575537.55,1257047.52,682016.67,1.0,C,Base,121.2,13.0,9.0,25.69481,-100.23052,Clasico,UT_GAS_URBANA
269.0,451733.09,514097.14,549899.94,567547.53,581156.63,670062.28,676685.48,622258.26,668100.06,477858.59,483663.2,565836.3,462574.07,8689.75,413624.66,531581.89,739984.29,664306.79,637824.52,569417.52,208002.77,5.0,C,Base,118.0,12.0,6.0,25.77694,-100.25638,Barrio Competido,UT_GAS_URBANA
271.0,1270568.32,1291124.7,1519090.29,1335710.53,1543978.94,1673021.74,1542057.21,1697787.77,1804146.48,1529831.37,1423204.03,1536989.82,1426478.84,1407283.55,1471879.5,1616969.99,2013820.45,1843249.24,1630428.39,1451507.84,723872.71,3.0,BC,Hogar,117.2,13.0,0.0,25.63876,-100.38256,Clasico,UT_TRAFICO_VEHICULAR
272.0,1299028.43,1251217.15,1430285.02,1482853.6,1571214.27,1647104.96,1627122.72,1720858.81,1917060.92,1612856.47,1452685.79,1660871.16,1523288.26,1460754.27,1684284.57,1631819.4,1859575.82,1598171.94,1563757.18,1304442.17,585550.61,1.0,C,Hogar,100.58,12.0,7.0,25.70058,-100.2018,Hogar Reunion,UT_DENSIDAD
273.0,1011539.88,957941.59,1095277.3,1160823.76,1166280.19,1325679.8,1360094.91,1358428.72,1518146.47,1250973.76,1150560.43,1369448.82,1210330.67,1061518.35,1277629.85,1239952.71,1491434.44,1383106.7,1389499.92,1226567.43,585112.8,5.0,C,Base,108.72,13.0,11.0,25.76794,-100.24138,Hogar Reunion,UT_GAS_URBANA
274.0,807744.99,843870.38,985173.05,978975.68,1104612.48,1216286.89,1078346.72,1109925.44,1161875.19,1029032.75,899477.35,981333.87,795732.17,868111.51,989368.76,1001667.4,1177135.56,450140.1,33291.6,914861.6,422195.96,3.0,C,Receso,105.3,14.0,0.0,25.56632,-100.23881,Parada Tecnica,UT_GAS_URBANA
275.0,1156174.76,1058391.22,1156087.06,1150757.07,1235743.96,1418670.59,1493230.59,1321291.8,1519884.56,488276.53,372434.93,439180.36,323220.52,426048.33,787495.57,815608.0,864583.47,750539.15,854536.6,294103.63,121380.24,1.0,C,Hogar,95.3,13.0,6.0,25.73766,-100.16116,Hogar Reunion,UT_DENSIDAD
276.0,1144363.34,1185867.08,1384523.32,1321293.66,1486944.87,1658369.17,1584938.49,1641047.3,1717333.96,1473195.13,1394852.65,1450948.4,1377529.2,1365700.26,1480498.57,1510494.23,1762591.1,1583637.57,1560087.79,1423302.9,585110.53,3.0,BC,Receso,109.82,17.0,0.0,25.66113,-100.39875,Parada Tecnica,UT_TRAFICO_VEHICULAR
